;nome_do_indicador;tema_(s);periodicidade;fonte;fonte_ibge;ultima_atualizacao;offset;ano_atual;atualizado;atualizado_txt;ultimo_ano_atualizavel;delay_atualizacao
321;Tempo médio de atendimento para análises clínicas (adulto e infantil) - Exames Hormonais;PPA 2018-2021,Saúde;anual;Secretaria Municipal da Saúde (SMS), Sistema Integrado de Gestão da Assistência à Saúde/SIGA-Saúde SP;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
322;Notas Fiscais Eletrônicas de Serviço emitidas;Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2015.0;1.0;2022;False;Não;2021.0;-6.0
323;16.05.02 Nota média de eficiência da Administração Municipal (0 a 10) no controle do uso de contratos emergenciais;Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Coordenadoria de Auditoria Geral (AUDI); Sistema de Orçamento e Finanças - SOF (Cubo de Suprimento-Contrato)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
324;08.01.01 Produto Interno Bruno (PIB) do Município (bilhões de Reais, R$);Economia Trabalho e Renda,ODS São Paulo;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
325;Responsáveis por domicílios com rendimento de mais de 3 até 5 Salários Mínimos (%);Economia Trabalho e Renda;decenal;Instituto Brasileiro de Geografia e Estatística (IBGE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
326;17.01.09 Participação da receita patrimonial na receita municipal total (%);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
327;11.01.10 Tempo médio de permanência em meses no atendimento habitacional provisório dos beneficiários de Auxílio Aluguel que foram reassentados em unidade habitacional (atendimento habitacional definitivo).;Moradia e Saneamento Básico,ODS São Paulo;anual;Secretaria Municipal de Habitação (SEHAB);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
328;Proporção de empregos formais no Comércio do Município (%);Economia Trabalho e Renda;anual;RAIS;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
329;Taxa de repetência dos alunos no Ensino Fundamental da rede municipal (%);Educação;anual;"Censo do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
330;Taxa de mortalidade de idosos vítimas de agressão (por 100 mil na mesma faixa etária);Segurança e Violência;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Sistema de Informação Sobre Mortalidade (SIM)/Ministério da Saúde (MS); Secretaria Municipal da Saúde (SMS)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
331;Número de Unidades Básicas de Saúde reformadas;PPA 2018-2021,Saúde;anual;Secretaria Municipal de Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
332;16.01.07 Número de furtos no município;Direitos Humanos e Cidadania,ODS São Paulo,Segurança e Violência;anual;"Secretaria de Segurança Pública (SSP); Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
333;12.05.08 Coleta de resíduo de construção civil (ton);Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
334;Coeficiente de Gini;Economia Trabalho e Renda;decenal;Secretaria Municipal de Urbanismo e Licenciamento (SMUL);False;2010.0;10.0;2022;False;Não;2012.0;-2.0
335;População total;População;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
336;Número de atendimentos realizados pelas Centrais de Informações Turísticas (CITs);Turismo;anual;São Paulo Turismo S/A (SPTuris);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
337;16.07.06 Percentual de pessoas negras em cargos gerenciais no governo do município (%);Gestão Pública,ODS São Paulo;anual;"Coordenadoria de Gestão de Desenvolvimento Institucional, da Secretaria Municipal de Gestão - COGEDI/SG; Secretaria do Governo Municipal (SGM)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
338;12.05.09 Resíduo de construção civil recolhidos e enviados para as áreas de triagem e transbordo (ton);Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
339;01.03.02 Quantidade de famílias beneficiárias do Programa Bolsa Família;Assistência Social,ODS São Paulo;anual;Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
340;Alunos da rede municipal de ensino da raça/cor parda (%);Educação;anual;Secretaria Municipal de Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
341;16.0a.03 Número de Mulheres atendidas pela Ronda Guardiã Maria da Penha;ODS São Paulo,Segurança e Violência;anual;SISGMP/SIGGCM/DAP/CPIP/SMSU;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
342;03.06.06 Participação das motocicletas nos acidentes fatais de trânsito (%);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
343;Número de novas vagas criadas em Centros de Atenção Psicosocial - CAPS III;PPA 2018-2021,Saúde;anual;Secretaria Municipal de Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
344;Índice de Discricionariedade Orçamentária (IDO);Gestão Pública,PPA 2018-2021;anual;Secretaria Municipal da Fazenda (SF);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
345;08.08.02 Número de notificações de acidentes de trabalho de mulheres no município;Economia Trabalho e Renda,ODS São Paulo,Saúde;anual;Tabnet/SINAN/Secretaria Municipal de Saúde (SMS).;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
346;Movimentação de Ônibus nos terminais rodoviários (Chegadas);Turismo;anual;"Socicam; São Paulo Turismo S/A (SPTuris)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
347;Nota do IDEB dos anos finais (Ciclo II);Educação,PPA 2018-2021;bienal;"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (Inep); Secretaria Municipal de Educação (SME)";False;2019.0;2.0;2022;False;Não;2020.0;-1.0
348;Atendimentos de Proteção Social Especial realizados pelo Centro de Referência Especializado de Assistência Social;Assistência Social;anual;Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
349;11.01.06 Número de famílias beneficiadas com obras de urbanização de assentamentos precários em andamento;Moradia e Saneamento Básico,ODS São Paulo;anual;Secretaria Municipal de Habitação (SEHAB);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
350;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Defesa Nacional (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
351;Coleta de resíduo per capita (ton/ano);Meio Ambiente,Moradia e Saneamento Básico;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Secretaria Municipal das Subprefeituras (SMSUB); Autoridade Municipal de Limpeza Urbana (Amlurb); Sistema de Controle dos Resíduos Sólidos Urbanos (SISCOR)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
352;15.05.03 Animais silvestres que vieram a óbito (%);Meio Ambiente,ODS São Paulo;anual;Secretaria Municipal do Verde e do Meio Ambiente (SVMA) / Coordenação de Gestão de Parques e Biodiversidade Municipal (CGPABI) / Divisão da Fauna Silvestre (DFS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
353;População com deficiência motora em relação ao total de pessoas com deficiência (%);Acessibilidade e Pessoa com Deficiência;decenal;Instituto Brasileiro de Geografia e Estatística (IBGE), Fundação Sistema Estadual de Análise de Dados (SEADE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
354;Ações de matriciamento realizadas por CAPS com equipes de atenção básica  (%);Saúde;anual;"Cadastro Nacional de Estabelecimentos de Saúde (CNES); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
355;09.01.01 Média anual de extensão de corredores de ônibus construídos (ao longo do período de vigência dos ODSs) (Km);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;Secretaria Municipal de Mobilidade e Transporte (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
356;Índice de envelhecimento;População;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
357;17.06.02 Redes, acordos e compromissos internacionais relacionadas aos temas de ciência, inovação e tecnologia integrados pela Prefeitura de São Paulo;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Relações Internacionais (SMRI);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
358;11.05.02 Número de ocorrências atendidas – deslizamento;ODS São Paulo,Zeladoria;anual;"Defesa Civil - Secretaria de Segurança Urbana (SMSU); Defesa Civil - SMSU - SIGRC";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
359;Proporção de empregos formais na Indústria de Transformação do Município em relação à Industria de Transformação do Estado (%);Economia Trabalho e Renda;anual;Relação Anual de Informações Sociais (RAIS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
360;08.02.01 Proporção de empregos em setores de média e alta intensidade tecnológica e de conhecimento (%);Economia Trabalho e Renda,ODS São Paulo;anual;Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
361;17.01.10 Transferências Correntes Estaduais (R$);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
362;12.03.01 Arrecadação de alimentos do Banco de Alimentos Municipal (kg);Assistência Social,ODS São Paulo;anual;"Coordenadoria de Segurança alimentar e Nutricional (COSAN); Secretaria Municipal das Subprefeituras (SMSUB)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
363;16.0b.01 Cumprimento das cotas de vagas para pessoas com deficiência no município de São Paulo (%);Acessibilidade e Pessoa com Deficiência,Economia Trabalho e Renda,ODS São Paulo;anual;"Relação Anual de Informações Sociais(RAIS); Secretaria Municipal da Pessoa com Deficiência (SMPED)";False;2019.0;1.0;2022;False;Não;2021.0;-2.0
364;07.01.04 Número de pontos de iluminação pública com telegestão;ODS São Paulo,Zeladoria;anual;ILUME/SMUL;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
365;Proporção de Domicílios não conectados a rede geral de Esgoto (%);Moradia e Saneamento Básico;decenal;Instituto Brasileiro de Geografia e Estatística (IBGE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
366;15.02.06 Horas de policiamento ambiental;Meio Ambiente,ODS São Paulo;anual;"Sistema de Gestão Integrada da Guarda Civil Metropolitana (SIG/GCM); Secretaria Municipal de Segurança Urbana - SMSU";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
367;População com mais de 15 anos;População;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
368;Renda municipal detida pelas pessoas 20% mais pobres;Economia Trabalho e Renda;decenal;Censo Demográfico (IBGE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
369;03.0c.01 Recursos financeiros externos captados em fontes internacionais, interfederativas e privadas para Saúde (R$);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
370;Número de empresas que aderiram ao Selo de Direitos Humanos e Diversidade;Direitos Humanos e Cidadania,PPA 2018-2021;anual;Secretaria Municipal de Direitos Humanos e Cidadania (SMNDHC);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
371;"16.06.08 Média das notas recebidas como resposta para a pergunta ""De modo geral, qual o seu nível de satisfação com o serviço prestado?"". As notas variam de 1 (Péssimo) a 5 (Ótimo)";Direitos Humanos e Cidadania,Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Inovação e Tecnologia (SMIT);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
372;População com deficiência auditiva (%);Acessibilidade e Pessoa com Deficiência,População;anual;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2010.0;1.0;2022;False;Não;2021.0;-11.0
373;17.04.01 Despesas municipais correntes com Juros e encargos da dívida (R$);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
374;Idade média ao morrer (anos);População,Saúde;anual;Sistema de Informações sobre Mortalidade – SIM/PRO-AIM – CEInfo –SMS-SP;False;2019.0;1.0;2022;False;Não;2021.0;-2.0
375;Taxa média de perda primária da agenda de exames;PPA 2018-2021,Saúde;anual;"Sistema Integrado de Gestão e Assistência à Saúde (SIGA); Secretaria Municipal de Saúde (SMS)";False;2018.0;1.0;2022;False;Não;2021.0;-3.0
376;16.08.04 Compromissos internacionais assumidos pela cidade de São Paulo;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Relações Internacionais (SMRI);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
377;Proporção de empregos formais na Construção Civil do Município em relação à Construção Civil do Estado (%);Economia Trabalho e Renda;anual;Relação Anual de Informações Sociais (RAIS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
378;16.10.03 Nota média de eficiência da Administração Municipal (0 a 10) em Transparência Ativa;Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Coordenadoria de Promoção da Integridade(COPI) - Divisão de Transparência Ativa";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
379;04.06.01 taxa de Analfabetismo (%);Educação,ODS São Paulo;decenal;"Instituto Brasileiro de Geografia e Estatística (IBGE); Fundação Sistema Estadual de Análise de Dados (SEADE)";True;2010.0;10.0;2022;False;Não;2012.0;-2.0
380;10.01.02 Renda média por pessoa do município de São Paulo (R$);Economia Trabalho e Renda,ODS São Paulo;anual;"Pnad Contínua (IBGE); Secretaria Municipal da Fazenda (SF)";True;2020.0;1.0;2022;False;Não;2021.0;-1.0
381;Alunos da rede municipal de ensino da raça/cor indígena (%);Educação;anual;Secretaria Municipal de Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
382;Proporção de partos normais (%);PPA 2018-2021,Saúde;anual;"Sistema de Informações sobre Nascidos Vivos (SINASC); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
383;09.05.02 Projetos submetidos no site oficial para desenvolvimento na Rede FAB LAB LIVRE SP;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Inovação e tecnologia (SMIT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
384;Número de ocorrências de desordem registradas pela GCM;Segurança e Violência;anual;Secretária de Segurança Pública (SSP) e Secretaria Municipal de Segurança Urbana (SMSU);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
385;15.02.09 Áreas ambientais monitoradas por imagem de satélite (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); Divisão de Defesa e Vigilância Ambiental DDVA/VigiBio/CEMAB- Central de Monitoramento de Áreas Ambientais e Biodiversidade";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
386;Resolubilidade da atenção pré-hospitalar móvel do Serviço de Atendimento Móvel de Urgência (%);Saúde;anual;"Sistema de Regulação e Despacho do SAMU - ICAD; Secretaria Municipal da Saúde (SMS)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
387;16.05.04 Nota média de eficiência da Administração Municipal (0 a 10) na implementação de controle interno;Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Coordenadoria de Auditoria Geral(AUDI)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
388;08.04.01 Número de parcerias formais da Prefeitura em temáticas de economia circular no município de São Paulo;Economia Trabalho e Renda,ODS São Paulo;anual;Secretaria Municipal de Relações internacionais (SMRI);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
389;Número de alunos beneficiados com a distribuição de Uniformes e Materiais Escolares na Educação Infantil na rede municipal de ensino;Educação,PPA 2018-2021;anual;Secretaria Municipal de Educação - SME;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
390;Velocidade comercial média dos veículos do sistema de transporte – pico tarde (km/h);Mobilidade e Segurança no Trânsito;anual;"São Paulo Transporte (SPTrans); Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
391;Taxa de Universalização do Ensino Médio (%);Educação;anual;"Censo do Ministério da Educação (MEC), Fundação Sistema Estadual de Análise de Dados (SEADE); Secretaria Municipal da Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
392;15.02.08 Ocorrência de incêndios florestais (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana.";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
393;15.03.02 Apreensões de caminhões e máquinas (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana e Divisão de Defesa e Vigilância Ambiental DDVA/VigiBio/CIA.";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
394;15.05.02 Animais silvestres reabilitados para cativeiro (%);Meio Ambiente,ODS São Paulo;anual;SVMA / CGPABI / DFS;False;2019.0;1.0;2022;False;Não;2021.0;-2.0
395;16.10.05 Percentual de sites da Prefeitura de São Paulo certificados com o Selo de Acessibilidade (%);Acessibilidade e Pessoa com Deficiência,Gestão Pública,ODS São Paulo;anual;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
396;Taxa de abandono escolar no Ensino Médio da rede municipal (%);Educação;anual;Censo Escolar do Ministério da Educação (MEC) e Secretaria Municipal da Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
397;12.05.02 Coleta de resíduo domiciliar - orgânicos (ton);Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
398;03.06.05 Participação dos automóveis nos acidentes fatais de trânsito (%);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
399;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Educação (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
400;11.05.12 Solicitações de urgência recebidas pelos canais SP156 relacionadas a alagamentos e inundações;Gestão Pública,ODS São Paulo,Zeladoria;anual;Secretaria Municipal de Inovação e Tecnologia (SMIT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
401;08.08.06 Número de Notificações de doenças relacionadas ao trabalho de pessoas pretas/pardas no município;ODS São Paulo,Saúde;anual;Tabnet/SINAN/Secretaria Municipal de Saúde (SMS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
402;04.0c.01 Professores da Rede Pública Municipal com Especialização (%);Educação,ODS São Paulo;anual;"Censo Escolar do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
403;Número de crimes de oportunidade (furtos, roubos e furtos/roubos de veículos);PPA 2018-2021,Segurança e Violência;anual;Secretaria de Segurança Pública (SSP);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
404;11.04.01 Orçamento de obras e instalações da Prefeitura do Município de São Paulo em ações de proteção e preservação do patrimônio cultural da SMC (R$);Cultura,ODS São Paulo;anual;Secretaria Municipal de Cultura (SMC);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
405;17.18.02 Número de novas camadas disponibilizadas no GeoSampa;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Urbanismo e Licenciamento (SMUL);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
406;04.02.01 Demanda Atendida de Vagas em Creches da Rede Municipal de Ensino (%);Educação,ODS São Paulo;anual;"Censo Ministério da Educação (MEC); Secretaria Municipal de Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
407;17.18.01 Número de camadas disponibilizadas no GeoSampa;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Urbanismo e Licenciamento (SMUL);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
408;Número de movimentação de aeronaves nos principais aeroportos da cidade;Turismo;anual;Infraero, GRU Airport e Viracopos Aeroportos Brasil;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
409;16.0a.01 Número de câmeras inseridas no Projeto City Câmeras;ODS São Paulo,Segurança e Violência;anual;Plataforma City Cameras/DCP/CPIP/SMSU;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
410;05.0b.02 Percentual de pessoas do sexo feminino que inscreveram projetos no site oficial da rede FAB LAB LIVRE SP (%);Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Inovação e Tecnologia (SMIT);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
411;Jovens encaminhados por serviços públicos de intermediação de mão de obra (%);Economia Trabalho e Renda;anual;Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo (SMDET);False;2014.0;1.0;2022;False;Não;2021.0;-7.0
412;Taxa de participação do Município de São Paulo na formalização do Microempreendedor Individual (%);Economia Trabalho e Renda;anual;Secretaria Municipal do Desenvolvimento Econômico e Trabalho (SMDET);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
413;16.03.03 Número de Denúncias de Violações de Direitos Humanos recebidas pela Ouvidoria de Direitos Humanos;Direitos Humanos e Cidadania,ODS São Paulo,Segurança e Violência;anual;SMDHC/ODH - Secretaria Municipal de Direitos Humanos e Cidadania/Ouvidoria de Direitos Humanos;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
414;16.05.01 Nota média de eficiência da Administração Municipal (0 a 10) no uso de pregões eletrônicos em substituição a pregões presenciais;Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Coordenadoria de Auditoria Geral (AUDI); Sistema de Orçamento e Finanças - SOF (Cubo de Suprimento-Contrato)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
415;Escolas Municipais de Ensino Fundamental que oferecem turmas em educação integral em tempo integral (7h/dia ou mais);Educação,PPA 2018-2021;anual;Secretaria Municipal de Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
416;11.05.08 Número de moradias em setores de risco hidrológico alto e muito alto;Moradia e Saneamento Básico,ODS São Paulo;anual;Secretaria Municipal de Segurança Urbana (SMSU)/Coordenação Municipal de Defesa Civil (COMDEC)/ Divisão de Prevenção (DPREV);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
417;11.01.04 Unidades Habitacionais de Interesse Social (HIS) e Mercado Popular (HMP) licenciadas;Desenvolvimento Urbano,Moradia e Saneamento Básico,ODS São Paulo;anual;Sistema SEL (SisSEL) e Aprova Digital;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
418;03.09.07 VigiDesastres – Averiguações de impactos à saúde humana decorrentes de desastres naturais/tecnológicos;Meio Ambiente,ODS São Paulo,Saúde;anual;Secretaria Municipal da Saúde (SMS) / Coordenadoria de Vigilância em Saúde (COVISA) / Divisão de Vigilância em Saúde Ambiental (DVISAM);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
419;Número de autorização de Eventos Temporários expedidas;Gestão Pública;anual;Secretaria Municipal de Licenciamento (SEL);False;2017.0;1.0;2022;False;Não;2021.0;-4.0
420;Número estimado de domicílios particulares permanentes;Moradia e Saneamento Básico;anual;"Fundação Estadual Sistema de Análise de Dados (SEADE); Instituto Brasileiro de Geografia e Estatística (IBGE)";True;2021.0;1.0;2022;True;Sim;2021.0;0.0
421;Orçamento empenhado com Saúde - referência mínimo constitucional (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
422;03.06.09 Participação das bicicletas nos acidentes fatais de trânsito (%);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
423;01.03.03 Valor médio do benefício do Programa Bolsa Família (R$);Assistência Social,ODS São Paulo;anual;Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
424;Cobertura da vacina Pneumocóccica 10 valente (2ª dose) em crianças de 1 a 2 anos de idade (%);Saúde;anual;"Sistema de Informações sobre Nascidos Vivos (SINASC); Sistema Único de Saúde (SUS); Secretaria Municipal da Saúde (SMS); API; SI-PNI; SIGA-BI";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
425;16.01.01 Número de Crimes violentos fatais;Direitos Humanos e Cidadania,ODS São Paulo,Segurança e Violência;anual;"Secretaria de Segurança Pública (SSP); Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
426;População de 0 a 17 anos;População;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
427;11.06.06 Redução acumulada da emissão de dióxido de carbono (CO2) pela frota de ônibus municipais (%);Meio Ambiente,ODS São Paulo;anual;Secretaria Municipal de Mobilidade e Trânsito (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
428;16.08.02 Redes internacionais de cidades que São Paulo integra;Gestão Pública,ODS São Paulo;anual;Esse indicador contribui para o monitoramento dos Objetivos de Desenvolvimento Sustentável da ONU (Agenda 2030), para mais informações acesse: https://nacoesunidas.org/pos2015/agenda2030/;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
429;Créditos gerados pela Nota Fiscal Paulistana (em milhões R$);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2016.0;1.0;2022;False;Não;2021.0;-5.0
430;11.05.10 Professores e alunos formados pelo curso Defesa Civil na Escola;ODS São Paulo,Zeladoria;anual;"Secretaria Municipal de Segurança Urbana (SMSU); Coordenação Municipal de Defesa Civil (COMDEC); Divisão de Prevenção (DPREV)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
431;Servidores públicos ativos negros (%);Gestão Pública;anual;Secretaria Municipal de Gestão (SMG);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
432;02.02.05 Proporção de nascidos vivos com peso ao nascer inferior a 2.500 gramas, de mães residentes (%);ODS São Paulo,Saúde;anual;Secretaria Municipal da Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
433;Número de usuários matriculados nos serviços municipais de leitura;Cultura;anual;Secretaria Municipal de Cultura (SMC) - Coordenação do Sistema Municipal de Bibliotecas (CSMB) - Supervisão de Planejamento.;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
434;05.05.06 Percentual de Servidoras municipais ativas indígenas (%);Gestão Pública,ODS São Paulo;anual;Secretaria do Governo Municipal (SGM);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
435;População com deficiência auditiva em relação ao total de pessoas com deficiência (%);Acessibilidade e Pessoa com Deficiência;anual;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2010.0;1.0;2022;False;Não;2021.0;-11.0
